country,lat,long
FR,48.8558,2.3494
SG,1.2872,103.8507
DE,51.6848,6.8676
DE,50.1169,8.6837
US,45.5999,-121.1871
GB,50.8345,-0.186
BE,51.1981,5.1181
NO,59.6908,10.523
FR,48.8582,2.3387
DE,51.0545,13.7413
IT,43.7825,11.2516
CN,30.6667,104.0667
US,27.9929,-82.403
FR,48.8582,2.3387
DE,51.1864,6.8624
UA,50.458,30.5303
TW,24.8065,120.9706
CN,30.2943,120.1663
FR,48.8582,2.3387
FI,60.1719,24.9347
US,48.4349,-122.2023
TW,25.053,121.5259
NL,52.3824,4.8995
US,42.3649,-71.0987
DE,52.5196,13.4069
DE,51.2993,9.491
CZ,50.0848,14.4112
US,34.048,-94.3387
DE,50.4777,12.3649
US,41.0416,-73.9572
US,47.3066,-122.2619
KR,37.661,126.8324
DE,50.1169,8.6837
HK,22.2578,114.1657
DE,50.4777,12.3649
FR,48.8582,2.3387
SE,59.3274,18.0653
AU,-37.8159,144.9669
RU,59.9417,30.3096
US,41.7741,-71.3738
US,34.8629,-87.5375
CA,43.6319,-79.3716
US,42.0307,-87.8107
DE,49.4527,11.0783
US,32.7797,-96.8022
PL,52.2299,21.0093
US,47.6711,-122.1253
US,44.5542,-69.6179
US,39.0469,-77.4903
US,32.2506,-110.884
FR,49.0346,2.0741
DE,51.1864,6.8624
US,36.213,-86.3011
JP,35.6502,139.7385
DE,49.4423,11.0191
US,39.494,-77.4608
US,40.7365,-74.0055
US,37.5109,-77.6429
US,41.2591,-95.8517
US,47.5364,-122.278
CZ,49.7705,13.3689
US,37.3931,-121.962
PL,51.0993,17.0157
LT,54.6876,25.2806
AE,25.0734,55.2979
CA,45.5075,-73.5887
DE,50.4777,12.3649
US,35.2296,-80.843
DE,51.1864,6.8624
US,45.8401,-119.705
RU,55.7487,37.6187
FR,48.8582,2.3387
NL,52.5275,5.7271
US,39.3487,-77.382
CA,43.6922,-79.4309
US,39.0469,-77.4903
SE,59.3274,18.0653
FR,48.8582,2.3387
US,19.6531,-155.9798
DE,50.1169,8.6837
US,39.0469,-77.4903
DE,51.1864,6.8624
US,39.9625,-83.0061
CA,45.562,-73.6002
US,37.751,-97.822
GB,50.8494,-1.1777
DE,49.4423,11.0191
US,40.5247,-111.8638
HU,47.5,19.0412
CH,47.3975,8.6209
FR,48.8582,2.3387
DE,51.2993,9.491
US,33.7485,-84.3871
DE,50.5205,8.5771
FR,48.9742,8.1851
DE,50.4016,10.0041
DE,50.6187,8.7832
RU,51.6664,39.17
IE,53.3382,-6.2591
US,39.0469,-77.4903
CA,43.6547,-79.3623
ZA,-25.757,28.1443
DE,49.4423,11.0191
RU,55.8117,36.7191
DE,47.6182,7.6735
ES,43.4623,-3.8384
FR,48.8582,2.3387
DE,51.1864,6.8624
US,42.8609,-76.974
BZ,17.2528,-88.7465
DE,51.2993,9.491
AR,-34.8575,-58.5189
US,42.0048,-87.9954
US,37.751,-97.822
DE,52.4771,13.4372
FI,60.1719,24.9347
US,36.1685,-115.1164
MY,3.1071,101.6139
FR,48.8582,2.3387
ES,40.3221,-3.8622
US,38.6364,-90.1985
KR,37.5551,126.9369
SG,1.2765,103.8444
US,29.8237,-81.3241
SG,1.2872,103.8507
IT,41.8905,12.5127
US,37.3388,-121.8916
DE,48.9612,9.2614
US,47.3066,-122.2619
GB,51.5081,-0.1278
HK,22.2842,114.1759
US,37.751,-97.822
SE,59.3274,18.0653
GB,51.5081,-0.1278
DE,50.1103,8.7147
CH,47.5803,7.6388
GB,51.5088,-0.093
US,41.4443,-71.5317
ES,38.3712,-0.4935
GB,52.6562,1.3277
RU,55.7386,37.6068
US,32.7797,-96.8022
JP,35.6893,139.6899
ES,43.3473,-3.0145
US,40.7964,-74.0203
US,38.894,-77.0365
US,40.5447,-105.1069
US,40.7964,-74.0203
DE,50.4777,12.3649
US,47.7345,-117.447
PL,51.1005,17.0324
US,28.0167,-82.1359
CH,47.5702,7.6187
JP,34.9915,135.8836
US,37.3931,-121.962
EE,59.4381,24.7369
US,36.0961,-94.1708
LT,55.4167,24.0
AU,-33.8715,151.2006
US,38.6364,-90.1985
GB,52.0347,-0.1548
NL,52.3824,4.8995
DE,49.4423,11.0191
IE,53.3472,-6.2439
US,40.8373,-89.8995
US,39.018,-77.539
US,40.6199,-74.3111
PT,41.5515,-8.4204
US,38.0709,-92.4747
US,30.2984,-89.4625
CA,53.4972,-112.0518
DK,55.755,11.968
CH,47.3961,8.0461
CZ,50.309,12.9493
CN,34.7732,113.722
US,42.2709,-83.7268
CH,47.5018,7.5871
NL,51.8879,5.4311
US,45.5999,-121.1871
US,30.6959,-87.8867
ES,42.5978,-8.7696
US,44.0148,-92.4636
UA,49.2335,28.4817
RU,54.6161,39.7376
TH,15.0598,102.2215
CA,49.8221,-97.0315
DE,50.4777,12.3649
SG,1.3552,103.8859
KR,37.5658,126.978
ES,28.1069,-15.6005
AU,-34.9233,138.5713
US,34.0481,-118.2531
CA,45.5075,-73.5887
FI,60.1617,24.9181
DE,49.405,11.1617
US,40.7592,-111.8875
AT,47.0833,15.5667
HK,22.2842,114.1759
US,30.3298,-81.6492
SG,1.2872,103.8507
NL,52.3759,4.8975
US,37.751,-97.822
US,33.3124,-111.9195
FR,48.8558,2.3494
FR,48.8582,2.3387
US,39.3641,-77.4622
DE,51.2993,9.491
DE,50.4777,12.3649
AR,-36.0,-59.9964
US,37.751,-97.822
NL,52.352,4.9392
US,42.8252,-84.2306
RU,55.7487,37.6187
US,37.751,-97.822
FI,60.1719,24.9347
DE,50.4777,12.3649
US,25.9972,-80.3259
CZ,50.0802,14.4652
US,30.9784,-84.0528
RU,55.7487,37.6187
IL,31.5,34.75
DE,50.4777,12.3649
US,40.5555,-74.2855
GR,37.9667,23.7167
NL,51.9968,4.2057
US,45.8401,-119.705
DE,50.4777,12.3649
FI,60.1719,24.9347
CA,45.3161,-73.8736
FR,48.8582,2.3387
HK,22.2578,114.1657
US,34.111,-84.3025
CH,47.3643,8.5437
DE,52.5196,13.4069
US,40.7964,-74.0203
AE,25.7935,55.944
US,39.018,-77.539
NL,52.352,4.9392
US,47.4514,-122.3437
CA,49.1251,-122.6224
HU,47.4919,19.05
DE,50.4777,12.3649
HU,46.7088,19.8382
US,39.7534,-94.8191
NL,53.2145,6.5751
IE,53.3382,-6.2591
AU,-27.4683,153.0322
HK,22.2842,114.1759
DE,50.4777,12.3649
DE,51.2993,9.491
CA,43.6319,-79.3716
US,37.9448,-122.0279
RU,55.7386,37.6068
US,28.5436,-81.3738
ES,39.1473,-3.0219
BE,50.8847,4.5049
RU,55.7487,37.6187
IE,53.2945,-6.2724
JP,35.6893,139.6899
GB,51.7399,-0.4705
US,39.0469,-77.4903
US,37.1038,-113.5764
DE,50.4777,12.3649
US,33.5593,-81.8165
US,39.0503,-77.3909
US,37.751,-97.822
FI,60.1719,24.9347
NL,52.5275,5.7271
US,45.8401,-119.705
CR,10.0029,-84.0
DE,51.2993,9.491
US,39.0715,-76.6963
DE,49.4423,11.0191
US,36.1685,-115.1164
US,37.8637,-122.276
DE,49.3404,6.9305
US,47.3066,-122.2619
US,36.3556,-85.6589
US,34.0609,-118.2414
NL,52.3759,4.8975
IR,35.698,51.4115
DE,49.0078,8.4001
FR,48.8582,2.3387
FI,60.1719,24.9347
DE,50.4777,12.3649
RU,59.9417,30.3096
US,41.2591,-95.8517
FR,48.8582,2.3387
US,37.751,-97.822
FI,60.1719,24.9347
DE,50.1169,8.6837
DE,50.1169,8.6837
US,45.21,-123.2003
ZA,-33.9258,18.4259
US,38.9618,-77.1193
US,42.2831,-71.7237
DE,51.1864,6.8624
DE,50.4777,12.3649
DE,51.2993,9.491
DE,50.4777,12.3649
AU,-33.8681,151.1967
US,37.3083,-121.9643
US,35.6604,-83.9883
RU,55.7386,37.6068
DE,48.7718,11.3919
US,33.4532,-112.0748
ZA,-26.2309,28.0583
BG,42.6826,23.3223
US,37.5428,-122.2971
US,33.4532,-112.0748
HK,22.2842,114.1759
FR,48.8582,2.3387
FR,48.9742,8.1851
NZ,-37.7837,175.2824
NL,52.3759,4.8975
DE,50.3908,8.0641
DE,48.8894,9.2184
DE,49.4527,11.0783
DE,49.4527,11.0783
MX,20.0807,-98.3692
PL,52.2085,20.9238
NL,53.2145,6.5751
US,47.9425,-122.2139
NL,52.352,4.9392
US,42.8864,-78.8784
BR,-22.9035,-47.0565
DE,53.6108,10.1695
US,37.3931,-121.962
US,45.8401,-119.705
RU,55.7386,37.6068
DE,49.4527,11.0783
US,41.8972,-87.6196
DE,51.2993,9.491
DE,51.1864,6.8624
US,37.3931,-121.962
US,39.0469,-77.4903
RU,55.7487,37.6187
US,32.7797,-96.8022
HU,47.4919,19.05
DE,49.2677,8.1362
AT,47.2115,14.8181
US,39.9625,-83.0061
DE,48.1101,11.5301
DE,50.1169,8.6837
DE,49.4527,11.0783
KR,37.4331,127.1377
FI,60.1436,24.6367
CZ,50.0848,14.4112
US,45.5397,-122.9638
US,33.8607,-84.6884
FI,60.1719,24.9347
US,32.7944,-79.9484
LT,54.6876,25.2806
FR,48.8582,2.3387
CN,30.2943,120.1663
DE,50.3908,8.0641
US,43.6077,-83.9498
DE,51.1864,6.8624
CZ,50.0948,14.4785
DE,50.4777,12.3649
CA,43.7813,-79.3019
SG,1.2872,103.8507
FI,60.1719,24.9347
GB,51.5368,-0.6718
FR,48.8582,2.3387
FI,60.1719,24.9347
US,37.7562,-122.4866
GB,50.8544,-1.002
CH,47.3643,8.5437
SG,1.2872,103.8507
CA,45.3161,-73.8736
CH,47.394,8.445
US,39.0469,-77.4903
DE,51.1864,6.8624
DE,50.3908,8.0641
CN,30.6667,104.0667
NL,52.3824,4.8995
DE,51.0543,13.732
US,39.1723,-77.183
IE,53.3382,-6.2591
US,40.4422,-79.9927
CH,47.3643,8.5437
US,39.0469,-77.4903
US,41.9928,-87.8054
AU,-33.8715,151.2006
US,34.0609,-118.2414
NZ,-36.8504,174.7675
US,40.8414,-96.6541
DE,49.4527,11.0783
HK,22.2842,114.1759
DE,49.0078,8.4001
FI,60.1717,24.9349
EE,59.0,26.0
DE,50.4777,12.3649
DE,52.5149,13.5112
GB,51.5088,-0.093
IE,53.3382,-6.2591
FR,48.8582,2.3387
DE,50.1169,8.6837
CA,43.6653,-79.4343
FI,60.1719,24.9347
NO,63.4306,10.4037
DE,49.4527,11.0783
CA,42.9591,-81.2322
DE,53.4623,10.0062
NL,51.2632,4.047
JP,34.693,135.5005
DE,49.4423,11.0191
US,37.3197,-76.7625
FR,48.8582,2.3387
CH,47.2964,8.57
DE,51.2993,9.491
DE,50.4777,12.3649
NL,51.654,5.3012
FR,48.8558,2.3494
CH,47.3952,8.4925
FR,46.1609,-1.2735
DE,50.4777,12.3649
CA,43.6319,-79.3716
DO,19.8,-70.6833
FR,48.8582,2.3387
US,37.751,-97.822
US,28.0073,-82.5808
US,45.5173,-122.6398
US,39.0469,-77.4903
NO,59.1728,10.2221
SG,1.3667,103.8
US,29.4411,-98.4936
FI,61.0636,28.189
BR,-27.6457,-48.6642
FI,60.1719,24.9347
US,36.1685,-115.1164
DE,50.4777,12.3649
US,39.6804,-86.1306
CA,45.3161,-73.8736
BR,-15.5375,-47.3425
DE,51.1774,6.9512
JP,35.6164,139.7425
US,37.751,-97.822
GB,51.5088,-0.093
ID,-6.2114,106.8446
US,37.3793,-122.12
NL,52.3388,4.7827
US,43.4476,-88.2117
US,39.0234,-104.6926
DE,50.4777,12.3649
US,34.0609,-118.2414
RU,59.9417,30.3096
DE,51.2993,9.491
US,42.5901,-82.8214
BG,42.696,23.332
US,39.0469,-77.4903
US,34.4993,-84.9373
FR,48.8582,2.3387
CA,43.5596,-79.6541
US,37.751,-97.822
FR,48.8582,2.3387
GB,51.5088,-0.093
SK,48.3097,18.0905
DE,51.2993,9.491
CA,43.3662,-80.2222
JP,35.6893,139.6899
US,43.6171,-72.9636
US,47.4507,-122.8274
DE,51.8823,12.4481
DE,50.1169,8.6837
DE,49.4423,11.0191
GB,51.5088,-0.093
US,48.0589,-122.1579
ME,42.4411,19.2632
FI,60.1719,24.9347
DE,53.2277,8.801
DE,50.4777,12.3649
CY,35.0,33.0
PL,52.2299,21.0093
JP,35.6502,139.7385
US,40.7359,-73.9904
US,37.2379,-121.7946
FI,60.1719,24.9347
ES,40.4327,-3.7011
IN,19.0748,72.8856
DE,50.4777,12.3649
DE,50.4777,12.3649
BR,-20.4428,-54.6464
US,33.4319,-111.6428
JP,34.693,135.5005
DE,50.4777,12.3649
CA,51.023,-114.0718
DE,50.1169,8.6837
US,38.6364,-90.1985
CA,43.7806,-79.3503
CN,22.5455,114.0683
US,40.7365,-74.0055
SG,1.3552,103.8859
US,40.7964,-74.0203
ES,37.8943,-4.7739
US,39.9625,-83.0061
US,42.3757,-85.4447
UA,48.0243,37.8115
FR,48.8582,2.3387
AR,-34.6049,-58.4455
NL,52.5378,5.6966
NL,52.3824,4.8995
NL,53.2145,6.5751
CZ,50.0471,14.4523
NL,52.5126,4.6754
FR,48.7184,2.5406
CL,-33.4521,-70.6536
CN,34.7732,113.722
DE,49.2094,7.0217
FI,60.1719,24.9347
CA,46.8469,-71.3289
DE,50.4777,12.3649
CH,47.3975,8.6209
JP,35.6893,139.6899
GB,52.4918,-1.8598
DE,50.4777,12.3649
US,34.166,-81.3498
FI,60.1719,24.9347
JP,34.693,135.5005
DE,50.3847,8.0475
IT,43.1479,12.1097
US,46.8393,-100.782
AT,47.3665,9.6851
CA,45.5178,-73.6046
NO,59.1728,10.2221
DE,48.6255,8.7494
US,40.7157,-74.0
BG,42.696,23.332
DE,48.1475,11.5865
US,40.266,-74.5217
FR,49.1317,2.3717
DE,50.4777,12.3649
US,29.5652,-98.6145
US,45.5375,-122.5989
DE,50.1189,8.6921
US,28.5531,-81.7597
DE,50.1169,8.6837
AU,-37.895,145.0546
UA,49.982,36.2566
US,42.8864,-78.8784
NL,52.36,4.8084
ES,43.3126,-1.9745
JP,36.3947,139.3374
DE,51.2993,9.491
CH,47.3686,7.9915
US,37.8938,-122.5303
CA,45.4336,-75.6825
IN,19.0748,72.8856
CA,43.6319,-79.3716
AT,48.1535,16.3855
CH,46.2052,6.142
FR,48.8582,2.3387
CA,50.8833,-114.0334
SE,59.2711,17.8913
US,39.1181,-76.8396
FI,60.1719,24.9347
DE,49.4423,11.0191
CH,47.3523,8.2454
CA,52.0964,-106.5606
BG,42.6826,23.3223
US,34.4994,-117.2936
DE,50.1169,8.6837
DE,49.4527,11.0783
US,36.1685,-115.1164
US,33.3708,-84.8154
DE,50.1169,8.6837
FI,60.1719,24.9347
US,37.9043,-122.0584
RU,55.7487,37.6187
US,40.7964,-74.0203
JP,34.8185,135.5693
DE,51.1864,6.8624
AT,48.1951,16.3483
SG,1.2872,103.8507
DE,50.4777,12.3649
US,40.7126,-74.0066
MY,2.5,112.5
CA,43.322,-79.8146
DE,49.4527,11.0783
US,38.6364,-90.1985
US,39.0469,-77.4903
DE,50.4777,12.3649
FR,48.8582,2.3387
US,28.5464,-81.2585
CA,48.4808,-123.3165
CN,33.63,114.6353
DE,50.4777,12.3649
FR,48.8582,2.3387
DE,50.1143,8.6641
TG,6.1316,1.224
CA,45.4995,-73.5848
JP,35.6893,139.6899
FI,60.1719,24.9347
US,41.5501,-71.4662
DE,51.1864,6.8624
FR,43.6327,1.4029
US,38.6364,-90.1985
US,39.0469,-77.4903
US,39.7671,-105.0452
DE,50.9321,11.5956
DE,50.4777,12.3649
DE,50.4777,12.3649
FI,60.1719,24.9347
FR,48.8582,2.3387
US,37.751,-97.822
DE,50.1169,8.6837
HU,47.5,19.0412
RU,55.7386,37.6068
CZ,49.8676,16.939
US,41.1682,-73.2689
IL,32.0666,34.7652
US,47.7345,-117.447
US,34.2319,-84.1627
CA,45.1314,-76.1544
CA,45.5063,-73.5794
SK,48.7167,21.2601
SE,59.3497,17.9738
DE,50.1169,8.6837
US,35.401,-80.8688
SE,59.3779,17.9155
DE,50.4777,12.3649
CA,43.6319,-79.3716
DE,50.4777,12.3649
DE,51.2705,6.8144
RU,55.7487,37.6187
ZA,-25.866,29.2324
US,45.4407,-122.7792
FR,48.8582,2.3387
SA,26.4336,50.1116
US,47.6144,-122.3447
NL,52.3891,4.6563
DE,51.1864,6.8624
US,25.9524,-80.2184
DE,50.4777,12.3649
DE,50.4777,12.3649
FR,48.8582,2.3387
DE,51.1864,6.8624
US,32.9657,-96.8825
GB,51.4964,-0.1224
US,27.9822,-81.6706
NL,52.3824,4.8995
KR,35.1025,129.0394
IT,41.8905,12.5127
SG,1.3552,103.8859
RO,44.318,23.7967
SG,1.2872,103.8507
NL,52.0909,5.0958
DE,53.6647,10.0079
US,37.9253,-95.3976
DE,49.4527,11.0783
ZA,-29.0,24.0
US,34.0481,-118.2531
TH,13.7499,100.517
CH,47.4597,9.0491
US,39.0469,-77.4903
SE,59.3274,18.0653
CN,39.5208,116.7147
SE,59.3274,18.0653
RU,43.1068,131.8692
FR,48.8582,2.3387
GB,53.5095,-2.5876
JP,35.688,139.7533
CA,43.6319,-79.3716
PL,52.2394,21.0362
PL,52.2299,21.0093
AU,-37.8159,144.9669
RU,55.7487,37.6187
US,42.1379,-71.9664
GB,50.8544,-1.002
AE,25.0734,55.2979
US,26.4525,-80.1562
US,41.921,-87.6454
IT,45.0729,7.689
DE,50.1169,8.6837
DE,48.934,8.9527
US,33.7485,-84.3871
US,37.7688,-122.262
FI,60.1719,24.9347
CA,45.4893,-73.574
RO,46.5428,24.5692
NL,52.3824,4.8995
NL,52.3759,4.8975
US,40.2626,-80.1873
PL,52.2236,21.0106
NL,52.4463,5.9116
FR,48.8582,2.3387
CH,47.3643,8.5437
FI,60.1719,24.9347
CZ,49.1633,16.5741
DE,52.0285,11.233
US,40.8035,-96.651
US,39.0469,-77.4903
FR,48.8582,2.3387
SG,1.2872,103.8507
DE,50.4777,12.3649
CH,47.3643,8.5437
GB,54.58,-5.928
US,38.6364,-90.1985
DE,51.1864,6.8624
NL,51.9597,5.9126
DE,48.794,9.0164
US,40.3214,-80.0378
US,38.8715,-94.7713
RU,55.7487,37.6187
SI,45.5112,13.5913
DE,52.4821,13.2931
US,37.3931,-121.962
JP,35.6893,139.6899
SG,1.2872,103.8507
US,32.7889,-96.8021
IT,40.8449,14.2716
DE,50.4777,12.3649
FR,48.8582,2.3387
DE,50.4777,12.3649
FR,48.8582,2.3387
IT,45.4722,9.1922
CN,31.2222,121.4581
AU,-33.8715,151.2006
SG,1.2872,103.8507
DE,51.1864,6.8624
SG,1.3667,103.8
AU,-31.9987,115.8674
DE,53.5372,10.1021
VN,10.822,106.6257
FR,47.2455,6.0209
TW,24.8065,120.9706
US,42.8864,-78.8784
NL,51.9187,4.364
RU,55.7487,37.6187
US,38.894,-77.0365
FI,60.1719,24.9347
DE,50.0331,10.2212
DE,50.1169,8.6837
US,39.0469,-77.4903
US,28.2733,-81.1999
US,40.6505,-73.5832
DE,50.4777,12.3649
SG,1.3665,103.9681
CA,50.9542,-114.3614
FR,48.8582,2.3387
GB,51.5081,-0.1278
BG,42.6034,23.0257
FR,45.791,4.846
AU,-37.9077,144.9986
US,45.8401,-119.705
CA,49.3163,-124.3194
PL,52.2299,21.0093
DE,50.1169,8.6837
FR,48.8582,2.3387
US,40.6955,-73.9667
US,28.4797,-82.5562
CA,43.2549,-79.8556
US,28.9025,-81.248
SE,57.7065,11.967
NZ,-36.8504,174.7675
DE,51.1864,6.8624
DE,48.9047,8.6715
ES,43.3798,-3.2101
TR,41.0145,28.9533
RU,55.7386,37.6068
FI,60.1719,24.9347
US,25.7701,-80.1928
NL,51.8291,5.0135
US,41.0416,-73.9572
BE,50.8267,4.5224
NL,52.5378,5.6966
FR,48.8558,2.3494
US,39.1546,-75.4953
TW,25.053,121.5259
RU,55.7386,37.6068
JP,34.9915,135.8836
DE,50.4777,12.3649
GB,51.5943,-0.2491
US,39.4192,-92.4366
DE,50.8725,7.6245
US,39.0462,-77.1195
JP,35.6893,139.6899
ID,-6.2114,106.8446
FI,60.1719,24.9347
VN,21.0184,105.8461
DE,52.5196,13.4069
US,29.2955,-94.796
PL,53.4349,14.5163
GB,51.4484,-1.0097
LT,55.4167,24.0
US,41.7088,-85.976
IT,44.4143,12.2134
DE,48.7448,9.6644
US,42.5403,-83.379
US,30.2801,-81.4165
FI,60.1719,24.9347
DE,50.4777,12.3649
US,37.5172,-121.9191
TH,13.0508,100.9367
DE,50.4777,12.3649
FI,60.1719,24.9347
FI,60.1717,24.9349
US,40.0378,-75.0693
US,37.4152,-122.1224
NZ,-36.8565,174.7516
US,41.871,-87.6289
TW,25.053,121.5259
DE,51.1864,6.8624
US,34.1021,-118.0474
US,41.0847,-73.7735
IT,45.4722,9.1922
DE,51.1864,6.8624
CA,43.6319,-79.3716
US,26.0178,-80.3423
CZ,49.2902,16.237
NL,52.2803,5.9563
FR,48.8582,2.3387
CH,47.3712,8.4789
FR,48.8558,2.3494
US,29.5799,-95.6085
GB,53.7606,-0.3734
CZ,50.1242,14.398
NL,52.352,4.9392
US,37.5428,-122.2971
DE,51.1864,6.8624
US,40.3965,-80.0442
TR,41.0214,28.9948
FI,60.1719,24.9347
NL,52.3759,4.8975
AT,48.1535,16.3855
US,39.0469,-77.4903
ES,37.1757,-3.5975
US,28.4566,-80.7978
FR,48.8582,2.3387
SG,1.2872,103.8507
US,42.7287,-83.0279
NL,52.5378,5.6966
UA,50.458,30.5303
CA,43.6319,-79.3716
US,40.7964,-74.0203
CH,47.4559,7.8313
HK,22.2842,114.1759
DE,51.2993,9.491
US,38.7913,-77.2806
DE,52.4295,10.7793
SI,46.0503,14.5046
US,41.4191,-82.3535
US,34.0609,-118.2414
CA,44.1545,-78.4603
US,42.5144,-90.693
SG,1.3667,103.8
RU,55.7487,37.6187
US,39.7586,-104.9179
DE,50.4777,12.3649
US,35.3044,-119.1031
SE,59.3247,18.056
DE,52.1377,9.9759
US,40.6002,-74.1469
US,39.0176,-95.7431
KR,37.7191,126.7615
US,30.0918,-97.843
DE,50.3908,8.0641
FR,43.6114,1.3367
US,41.3811,-83.6556
US,40.0503,-105.05
DE,51.2993,9.491
US,35.0228,-85.2317
NL,51.9968,4.2057
DE,50.4777,12.3649
FR,48.8582,2.3387
NL,51.9968,4.2057
ES,40.4153,-3.694
BR,-10.9094,-37.0716
US,45.8401,-119.705
FR,48.8582,2.3387
US,37.751,-97.822
RO,44.4205,26.169
SE,59.3247,18.056
NL,52.3759,4.8975
FI,61.0636,28.189
CN,31.2222,121.4581
CA,43.6547,-79.3623
DE,50.4777,12.3649
BR,-15.7792,-47.9341
KR,35.2751,129.2158
NL,52.3824,4.8995
DE,50.4777,12.3649
DE,50.4777,12.3649
CH,46.2052,6.142
US,41.7418,-70.4517
US,42.7811,-71.2156
HU,47.7798,19.9343
BY,53.901,27.5707
SG,1.3667,103.8
FR,48.8582,2.3387
NL,51.9975,4.3604
GB,53.8281,-1.6893
LT,55.4167,24.0
DE,49.4527,11.0783
FR,42.6951,2.896
US,30.3023,-97.6914
US,39.9207,-75.2674
FR,48.9226,2.185
GB,53.5332,-2.6117
US,36.0284,-95.9306
DE,50.4777,12.3649
AR,-34.521,-58.4664
TH,13.7101,100.4543
FI,60.1719,24.9347
DE,50.4777,12.3649
US,37.2507,-121.836
FR,48.9742,8.1851
CA,53.3466,-113.4143
DE,49.4527,11.0783
DE,50.4777,12.3649
CH,47.4016,8.5261
GB,51.5088,-0.093
UA,48.9171,24.7158
US,41.5603,-74.1745
NL,52.352,4.8384
US,32.8137,-96.8704
US,45.5999,-121.1871
US,40.8205,-73.9183
PT,41.4456,-8.2929
DE,50.0909,8.4442
FR,48.8558,2.3494
AU,-37.8075,145.0331
US,39.1821,-77.5359
DE,51.2993,9.491
DE,49.4527,11.0783
DE,49.4423,11.0191
FI,60.1719,24.9347
FO,62.0061,-6.7679
DE,51.2993,9.491
CH,46.8695,7.0897
DE,51.1864,6.8624
DE,50.4777,12.3649
FI,60.1719,24.9347
US,35.1936,-80.6865
SG,1.2872,103.8507
HK,22.2842,114.1759
PT,38.7219,-9.1398
US,47.1458,-122.4544
US,30.2881,-97.764
SG,1.3652,103.8367
GB,51.4964,-0.1224
FI,60.1719,24.9347
US,37.751,-97.822
AU,-37.8372,144.9354
US,41.6082,-74.299
US,38.4321,-90.3896
DE,51.1864,6.8624
US,47.6348,-122.3451
GB,51.5081,-0.1278
GB,53.5495,-2.7659
GB,53.1699,-2.9395
US,45.5248,-122.6789
JP,35.69,139.69
GB,51.917,-0.2061
DE,52.3637,9.7036
FR,51.0336,2.3743
DE,50.4777,12.3649
US,41.2591,-95.8517
IN,19.0748,72.8856
FI,60.1719,24.9347
SG,1.2872,103.8507
US,36.1671,-86.7861
DE,50.4777,12.3649
CN,34.7732,113.722
DE,50.4777,12.3649
HU,47.5,19.0412
ZA,-33.8409,18.6566
ES,42.6851,-2.9522
FI,60.1719,24.9347
US,45.5999,-121.1871
KZ,43.6422,51.1668
US,47.6109,-122.3303
AT,48.2048,16.3801
RU,55.7386,37.6068
CH,47.1449,8.1551
SG,1.2872,103.8507
ES,42.4701,-2.4524
US,40.8035,-96.651
DE,49.4527,11.0783
SG,1.2767,103.8468
RU,59.9417,30.3096
RU,55.7487,37.6187
CA,43.5903,-79.7598
US,40.5992,-77.5768
ES,42.5169,-0.3675
DE,50.4777,12.3649
DE,49.4527,11.0783
NZ,-37.6846,176.162
JP,35.4507,139.6412
US,32.9657,-96.8825
DE,50.4777,12.3649
DE,50.4777,12.3649
US,27.9539,-82.2961
NO,63.4306,10.4037
AU,-27.4732,153.0215
US,36.1473,-115.2202
CA,43.6319,-79.3716
GB,52.8054,-2.9458
US,41.1383,-104.8016
DE,50.1103,8.7147
CA,42.4211,-82.1939
KR,37.5658,126.978
DE,52.4441,13.3487
MD,47.0188,28.8128
KR,37.5015,127.0013
DE,51.1864,6.8624
DE,51.4639,7.2502
IT,45.4722,9.1922
US,47.8948,-122.2031
CZ,50.0948,14.4785
GB,51.3157,-0.535
JP,35.6893,139.6899
DE,49.4527,11.0783
CA,49.2624,-123.1604
AU,-33.8912,151.1655
CH,47.3779,8.5236
AT,48.1951,16.3483
GB,51.509,-0.1882
ES,37.4107,-5.9643
US,39.2564,-119.9521
US,38.894,-77.0365
RU,55.7386,37.6068
DE,49.4527,11.0783
DE,49.4423,11.0191
US,30.2424,-97.767
NO,59.905,10.7487
BE,50.8534,4.347
US,47.3066,-122.2619
EE,59.4381,24.7369
DE,51.1864,6.8624
LT,54.7065,25.3074
FR,48.8558,2.3494
US,29.5863,-98.4769
DE,50.4777,12.3649
US,41.6781,-70.0194
FR,43.9446,4.9093
EE,59.0,26.0
CZ,50.1155,14.4124
DE,49.0078,8.4001
US,45.5999,-121.1871
AU,-34.8966,138.573
US,41.0965,-73.4277
US,32.7797,-96.8022
SE,59.3274,18.0653
US,41.3973,-73.6171
FI,60.1719,24.9347
HK,22.2578,114.1657
US,37.9043,-122.0584
US,41.6919,-73.8642
PL,50.2546,18.9974
PL,50.2429,19.0156
IE,53.3382,-6.2591
US,41.8835,-87.6305
AU,-33.8978,151.1899
US,37.6659,-85.9566
FI,60.1719,24.9347
US,33.1976,-96.6178
US,33.4656,-111.9956
CA,45.3161,-73.8736
BR,-16.6802,-49.2564
DE,50.4777,12.3649
IE,53.3382,-6.2591
DE,51.2993,9.491
DE,51.1864,6.8624
NL,52.7139,5.2801
CH,47.4143,8.5933
NL,52.0232,4.2723
CZ,49.4131,14.652
CH,46.4496,6.8373
NL,52.3891,4.6563
FI,60.1719,24.9347
CA,43.7154,-79.3896
US,40.7503,-74.0014
CZ,50.0848,14.4112
DE,50.5902,8.9635
SG,1.4263,103.8393
DE,50.3908,8.0641
